33,45,t,0
168,106,d,1
32,71,t,0
162,150,t,0
84,85,t,0
164,82,d,4
79,165,t,0
88,103,t,0
175,117,d,3
185,67,d,4
27,147,t,0
48,169,t,0
69,96,t,0
62,172,d,1
180,123,d,3
169,150,t,0
141,168,t,0
51,22,t,0
46,50,t,0
25,144,t,0
182,78,d,4
85,22,t,0
27,108,t,0
73,168,t,0
122,164,t,0
187,129,d,3
173,26,t,0
65,166,t,0
190,135,d,1
170,37,t,0
164,167,t,0
145,104,t,0
112,86,t,0
26,22,t,0
109,27,t,0
102,169,t,0
177,118,d,3
50,41,d,3
155,150,t,0
118,168,t,0
165,91,d,4
61,19,d,1
28,82,t,0
105,168,t,0
27,73,t,0
150,99,t,0
127,166,t,0
28,91,t,0
176,118,d,3
117,85,t,0
132,101,t,0
33,140,t,0
16,16,d,2
163,108,d,3
125,169,t,0
73,170,d,3
25,61,t,0
101,152,t,0
65,171,d,3
169,39,t,0
50,150,t,0
27,70,t,0
173,29,t,0
91,98,t,0
146,101,t,0
103,83,d,4
187,130,d,3
98,98,t,0
45,129,t,0
166,106,d,1
70,13,d,4
184,69,d,4
57,22,t,0
27,67,t,0
160,168,t,0
165,103,d,4
135,86,t,0
42,37,t,0
104,103,t,0
26,102,t,0
161,111,d,3
166,34,t,0
120,169,t,0
170,111,d,3
178,82,d,1
128,90,t,0
130,24,t,0
140,86,t,0
169,101,d,1
108,86,t,0
113,103,t,0
123,161,t,0
122,167,t,0
187,73,d,4
43,20,t,0
138,97,t,0
30,21,t,0
52,44,d,3
162,110,d,3
149,85,t,0
33,40,t,0
27,21,t,0
168,111,d,3
158,113,d,3
71,173,d,3
40,22,t,0
49,136,t,0
40,23,t,0
28,88,t,0
26,51,t,0
49,38,t,0
48,56,t,0
93,85,t,0
49,146,d,1
42,166,t,0
54,21,t,0
18,172,d,2
106,24,t,0
135,21,t,0
174,37,t,0
63,22,t,0
117,27,t,0
124,21,t,0
171,110,d,1
69,170,d,3
59,21,t,0
161,85,t,0
103,85,t,0
173,157,t,0
25,154,t,0
72,85,t,0
128,22,t,0
147,20,t,0
49,168,t,0
89,86,t,0
173,37,t,0
154,86,t,0
162,27,t,0
131,104,t,0
122,104,t,0
48,43,t,0
95,104,t,0
180,71,d,4
22,23,d,2
174,29,d,1
172,115,d,3
54,85,t,0
88,98,t,0
139,103,t,0
164,109,d,3
109,85,t,0
153,85,t,0
173,162,t,0
24,167,d,3
70,15,d,4
74,174,d,3
91,85,t,0
118,104,t,0
27,39,t,0
30,40,t,0
147,104,t,0
180,121,d,3
172,162,t,0
62,86,t,0
54,151,t,0
28,144,t,0
33,24,t,0
102,104,t,0
178,168,d,1
168,81,d,1
130,104,t,0
29,148,t,0
15,14,d,2
167,87,d,1
143,98,t,0
112,104,t,0
24,166,d,2
87,103,t,0
135,85,t,0
25,66,t,0
168,112,d,3
153,20,t,0
145,167,t,0
111,88,t,0
98,87,t,0
48,48,t,0
30,133,t,0
163,110,d,3
29,130,t,0
81,101,t,0
181,123,d,3
142,88,t,0
178,121,d,3
182,124,d,3
54,167,t,0
147,95,t,0
143,105,d,3
181,69,d,4
25,135,t,0
146,104,t,0
54,22,t,0
43,130,t,0
21,19,d,4
47,126,t,0
117,87,t,0
182,67,d,4
173,165,t,0
157,89,t,0
155,166,t,0
86,104,t,0
173,81,d,4
43,126,t,0
