33,42,t,0
168,106,d,1
29,74,t,0
158,154,t,0
84,88,t,0
164,83,d,4
80,167,t,0
91,102,t,0
175,117,d,3
180,81,d,4
27,144,t,0
48,169,t,0
71,97,t,0
62,169,t,0
180,123,d,3
169,155,t,0
138,165,t,0
52,21,t,0
45,52,t,0
27,143,t,0
172,87,d,4
83,23,t,0
27,105,t,0
68,165,t,0
126,161,t,0
187,129,d,3
172,29,t,0
67,166,t,0
177,142,d,1
171,34,t,0
161,168,t,0
145,103,t,0
114,90,t,0
25,22,t,0
105,28,t,0
103,167,t,0
177,118,d,3
49,45,t,0
158,150,t,0
116,169,t,0
162,91,t,0
61,21,t,0
27,78,t,0
105,169,t,0
27,72,t,0
146,94,t,0
128,167,t,0
28,90,t,0
176,118,d,3
114,86,t,0
135,99,t,0
28,139,t,0
16,16,d,2
163,108,d,3
121,168,t,0
74,168,t,0
25,62,t,0
99,153,t,0
64,168,t,0
164,37,t,0
49,154,t,0
27,67,t,0
171,31,t,0
87,95,t,0
149,96,t,0
102,86,t,0
187,130,d,3
101,97,t,0
48,127,t,0
166,106,d,1
70,20,d,4
174,77,d,1
59,21,t,0
26,70,t,0
159,168,t,0
165,103,d,4
132,87,t,0
35,38,t,0
105,99,t,0
28,101,t,0
161,111,d,3
172,35,t,0
118,169,t,0
170,111,d,3
168,91,d,4
126,90,t,0
132,25,t,0
142,92,t,0
169,101,d,1
109,89,t,0
110,96,t,0
121,157,t,0
116,166,t,0
175,81,d,1
40,23,t,0
137,100,t,0
27,27,t,0
50,41,d,3
162,110,d,3
150,85,t,0
35,44,t,0
29,22,t,0
168,111,d,3
158,113,d,3
71,170,d,3
41,21,t,0
48,141,t,0
38,22,t,0
29,83,t,0
28,48,t,0
53,38,t,0
49,60,t,0
94,88,t,0
45,147,t,0
40,169,t,0
52,20,t,0
19,172,d,3
109,25,t,0
134,20,t,0
172,38,t,0
61,23,t,0
115,27,t,0
127,23,t,0
171,110,d,1
69,169,t,0
60,20,t,0
162,86,t,0
102,87,t,0
174,156,t,0
26,155,t,0
65,87,t,0
129,24,t,0
146,23,t,0
50,166,t,0
91,88,t,0
174,36,t,0
152,92,t,0
160,25,t,0
132,102,t,0
123,103,t,0
45,41,t,0
93,103,t,0
173,79,d,1
26,24,t,0
172,28,t,0
172,115,d,3
51,88,t,0
91,94,t,0
139,98,t,0
164,109,d,3
108,85,t,0
153,87,t,0
172,160,t,0
26,167,t,0
71,23,t,0
74,170,d,3
89,88,t,0
118,103,t,0
26,35,t,0
35,40,t,0
146,103,t,0
180,121,d,3
170,164,t,0
58,86,t,0
57,152,t,0
29,147,t,0
35,24,t,0
103,104,t,0
178,168,d,1
167,86,d,4
133,101,t,0
29,143,t,0
15,14,d,4
165,98,d,4
144,99,t,0
110,104,t,0
25,167,t,0
90,102,t,0
136,86,t,0
25,67,t,0
168,112,d,3
154,22,t,0
140,163,t,0
