82,78,0,1,-1,-1
63,75,0,2,-1,-1
26,65,0,1,-1,-1
31,46,0,3,-1,-1
58,52,0,4,-1,-1
45,53,0,3,-1,-1
15,51,0,1,-1,-1
80,80,0,1,-1,-1
84,22,0,4,-1,-1
47,77,0,4,-1,-1
29,84,0,2,-1,-1
62,50,0,4,-1,-1
36,66,0,3,-1,-1
32,24,0,3,-1,-1
67,79,0,1,-1,-1
71,19,0,1,-1,-1
19,65,0,3,-1,-1
56,78,0,4,-1,-1
23,37,0,1,-1,-1
79,50,0,4,-1,-1
98,74,2,0,75,75
47,75,0,1,-1,-1
53,47,0,4,-1,-1
35,20,0,2,-1,-1
18,32,0,1,-1,-1
67,51,0,4,-1,-1
75,51,0,1,-1,-1
81,54,0,4,-1,-1
29,57,0,4,-1,-1
56,84,0,1,-1,-1
20,59,0,1,-1,-1
14,47,0,2,-1,-1
75,15,0,2,-1,-1
65,84,0,4,-1,-1
80,79,0,1,-1,-1
43,21,0,2,-1,-1
81,82,0,2,-1,-1
62,80,0,1,-1,-1
27,39,0,3,-1,-1
66,23,0,3,-1,-1
64,17,0,1,-1,-1
13,21,0,4,-1,-1
58,45,0,1,-1,-1
46,47,0,4,-1,-1
62,16,0,2,-1,-1
66,47,0,3,-1,-1
22,24,0,2,-1,-1
46,80,0,2,-1,-1
55,54,0,4,-1,-1
36,30,0,4,-1,-1
50,77,0,1,-1,-1
88,83,1,0,82,80
61,53,0,2,-1,-1
15,60,0,4,-1,-1
77,52,0,4,-1,-1
77,21,0,4,-1,-1
87,19,0,2,-1,-1
13,40,0,1,-1,-1
60,75,0,2,-1,-1
82,19,0,1,-1,-1
26,16,0,1,-1,-1
31,79,0,4,-1,-1
81,84,0,2,-1,-1
64,75,0,3,-1,-1
37,35,0,4,-1,-1
26,78,0,3,-1,-1
64,46,0,3,-1,-1
86,18,0,1,-1,-1
90,75,2,1,75,75
57,52,0,1,-1,-1
31,38,0,2,-1,-1
26,42,0,2,-1,-1
79,83,0,3,-1,-1
65,15,0,3,-1,-1
77,47,0,1,-1,-1
60,49,0,1,-1,-1
97,75,2,0,75,75
83,76,0,3,-1,-1
89,77,1,0,86,76
18,82,0,1,-1,-1
66,75,0,1,-1,-1
82,24,0,1,-1,-1
51,46,0,2,-1,-1
63,18,0,1,-1,-1
21,38,0,4,-1,-1
21,68,0,2,-1,-1
84,83,0,4,-1,-1
27,55,0,4,-1,-1
16,65,0,1,-1,-1
14,60,0,4,-1,-1
56,80,0,3,-1,-1
83,51,1,0,81,50
17,63,0,1,-1,-1
35,55,0,3,-1,-1
78,45,0,2,-1,-1
34,21,0,3,-1,-1
71,20,0,1,-1,-1
84,16,0,2,-1,-1
37,63,0,3,-1,-1
55,16,0,1,-1,-1
57,78,0,1,-1,-1
24,67,0,3,-1,-1
19,47,0,1,-1,-1
85,82,0,4,-1,-1
68,17,0,3,-1,-1
28,67,0,2,-1,-1
37,24,0,4,-1,-1
58,22,0,2,-1,-1
66,19,0,1,-1,-1
31,18,0,4,-1,-1
54,81,0,1,-1,-1
13,60,0,4,-1,-1
84,75,0,3,-1,-1
53,45,0,2,-1,-1
16,50,0,4,-1,-1
23,43,0,1,-1,-1
24,45,0,4,-1,-1
82,80,0,3,-1,-1
32,16,0,3,-1,-1
54,80,0,2,-1,-1
14,51,0,3,-1,-1
51,50,0,1,-1,-1
30,75,0,3,-1,-1
69,49,0,2,-1,-1
15,19,0,1,-1,-1
29,66,0,4,-1,-1
53,49,0,2,-1,-1
55,82,0,1,-1,-1
35,64,0,3,-1,-1
38,20,0,4,-1,-1
33,66,0,1,-1,-1
53,51,0,4,-1,-1
71,83,0,1,-1,-1
19,42,0,2,-1,-1
66,16,0,4,-1,-1
44,16,0,3,-1,-1
70,81,0,1,-1,-1
45,45,0,3,-1,-1
59,24,0,4,-1,-1
66,82,0,4,-1,-1
13,58,0,4,-1,-1
79,18,0,2,-1,-1
67,84,0,4,-1,-1
68,50,0,2,-1,-1
85,52,1,0,81,50
53,19,0,2,-1,-1
98,75,2,0,75,75
86,83,0,4,-1,-1
69,21,0,4,-1,-1
49,80,0,4,-1,-1
41,16,0,4,-1,-1
31,57,0,4,-1,-1
34,24,0,4,-1,-1
16,22,0,2,-1,-1
29,16,0,4,-1,-1
59,22,0,4,-1,-1
23,53,0,1,-1,-1
48,18,0,1,-1,-1
49,51,0,4,-1,-1
22,63,0,4,-1,-1
59,15,0,2,-1,-1
74,49,0,1,-1,-1
55,83,0,2,-1,-1
45,83,0,1,-1,-1
58,81,0,4,-1,-1
79,47,0,3,-1,-1
33,70,0,4,-1,-1
30,59,0,2,-1,-1
74,77,0,1,-1,-1
95,75,2,0,75,75
51,78,0,1,-1,-1
21,67,0,2,-1,-1
15,20,0,1,-1,-1
82,77,0,3,-1,-1
15,55,0,2,-1,-1
22,48,0,3,-1,-1
25,61,0,4,-1,-1
96,75,2,0,75,75
35,25,0,2,-1,-1
27,25,0,1,-1,-1
47,48,0,1,-1,-1
89,78,1,0,82,75
34,38,0,2,-1,-1
20,62,0,1,-1,-1
48,51,0,4,-1,-1
25,77,0,2,-1,-1
25,28,0,4,-1,-1
81,52,0,1,-1,-1
26,71,0,1,-1,-1
44,49,0,3,-1,-1
78,75,0,2,-1,-1
78,76,0,3,-1,-1
71,17,0,3,-1,-1
31,66,0,1,-1,-1
47,17,0,4,-1,-1
71,23,0,4,-1,-1
36,76,0,2,-1,-1
38,46,0,3,-1,-1
31,35,0,4,-1,-1
20,37,0,3,-1,-1
43,75,0,1,-1,-1
14,80,0,4,-1,-1
58,23,0,2,-1,-1
82,15,0,1,-1,-1
34,39,0,3,-1,-1
31,45,0,3,-1,-1
50,45,0,1,-1,-1
23,21,0,2,-1,-1
80,46,0,2,-1,-1
68,22,0,2,-1,-1
45,84,0,1,-1,-1
25,54,0,2,-1,-1
58,48,0,1,-1,-1
13,54,0,3,-1,-1
17,32,0,4,-1,-1
57,19,0,4,-1,-1
79,48,0,2,-1,-1
36,84,0,1,-1,-1
16,67,0,2,-1,-1
35,62,0,3,-1,-1
36,83,0,1,-1,-1
20,51,0,4,-1,-1
86,80,0,1,-1,-1
26,83,0,1,-1,-1
62,78,0,1,-1,-1
55,23,0,1,-1,-1
79,81,0,4,-1,-1
33,28,0,4,-1,-1
38,53,0,3,-1,-1
41,83,0,4,-1,-1
79,24,0,2,-1,-1
46,21,0,1,-1,-1
36,39,0,1,-1,-1
75,84,0,1,-1,-1
73,15,0,2,-1,-1
63,77,0,1,-1,-1
40,84,0,4,-1,-1
17,24,0,1,-1,-1
88,77,1,3,86,76
32,36,0,1,-1,-1
36,56,0,4,-1,-1
23,56,0,4,-1,-1
67,48,0,3,-1,-1
64,78,0,1,-1,-1
27,78,0,3,-1,-1
85,21,0,3,-1,-1
54,17,0,4,-1,-1
86,15,0,1,-1,-1
30,67,0,4,-1,-1
29,82,0,4,-1,-1
79,75,0,1,-1,-1
41,24,0,4,-1,-1
22,68,0,3,-1,-1
22,28,0,1,-1,-1
63,83,0,4,-1,-1
17,67,0,1,-1,-1
62,84,0,4,-1,-1
19,18,0,4,-1,-1
66,20,0,1,-1,-1
53,17,0,4,-1,-1
19,78,0,4,-1,-1
15,52,0,3,-1,-1
28,81,0,4,-1,-1
29,34,0,2,-1,-1
61,84,0,4,-1,-1
39,78,0,2,-1,-1
72,77,0,2,-1,-1
35,83,0,4,-1,-1
76,50,0,4,-1,-1
28,19,0,3,-1,-1
53,82,0,4,-1,-1
65,52,0,3,-1,-1
18,30,0,4,-1,-1
17,68,0,2,-1,-1
78,81,0,2,-1,-1
23,59,0,1,-1,-1
27,38,0,2,-1,-1
94,75,2,0,75,75
52,47,0,2,-1,-1
34,31,0,2,-1,-1
42,76,0,3,-1,-1
24,18,0,2,-1,-1
29,33,0,2,-1,-1
24,41,0,3,-1,-1
35,54,0,1,-1,-1
21,75,0,4,-1,-1
74,83,0,3,-1,-1
62,24,0,1,-1,-1
77,54,0,1,-1,-1
17,80,0,2,-1,-1
75,21,0,1,-1,-1
37,49,0,2,-1,-1
13,76,0,4,-1,-1
35,61,0,2,-1,-1
27,69,0,3,-1,-1
46,23,0,2,-1,-1
88,79,1,0,82,78
73,84,0,2,-1,-1
35,18,0,2,-1,-1
35,44,0,2,-1,-1
80,76,0,1,-1,-1
67,54,0,4,-1,-1
50,82,0,3,-1,-1
30,32,0,2,-1,-1
27,77,0,2,-1,-1
13,15,0,1,-1,-1
35,28,0,4,-1,-1
24,31,0,1,-1,-1
36,19,0,1,-1,-1
87,20,0,2,-1,-1
75,17,0,1,-1,-1
60,79,0,4,-1,-1
51,75,0,1,-1,-1
82,75,0,1,-1,-1
22,84,0,4,-1,-1
46,18,0,3,-1,-1
68,83,0,1,-1,-1
57,49,0,1,-1,-1
84,51,1,0,81,50
56,83,0,1,-1,-1
65,46,0,1,-1,-1
21,49,0,4,-1,-1
16,16,0,4,-1,-1
33,60,0,3,-1,-1
33,34,0,2,-1,-1
72,83,0,2,-1,-1
26,67,0,3,-1,-1
22,23,0,1,-1,-1
17,82,0,3,-1,-1
50,17,0,3,-1,-1
87,24,0,4,-1,-1
48,15,0,2,-1,-1
70,78,0,2,-1,-1
31,20,0,3,-1,-1
13,64,0,3,-1,-1
69,84,0,4,-1,-1
41,81,0,1,-1,-1
33,46,0,2,-1,-1
66,53,0,4,-1,-1
16,41,0,1,-1,-1
42,49,0,3,-1,-1
70,79,0,2,-1,-1
57,79,0,1,-1,-1
22,37,0,4,-1,-1
33,73,0,1,-1,-1
15,46,0,4,-1,-1
40,51,0,3,-1,-1
69,53,0,2,-1,-1
18,23,0,1,-1,-1
25,17,0,2,-1,-1
18,40,0,2,-1,-1
81,76,0,2,-1,-1
87,21,0,3,-1,-1
86,75,0,2,-1,-1
48,21,0,1,-1,-1
41,75,0,2,-1,-1
18,79,0,4,-1,-1
77,50,0,4,-1,-1
28,58,0,3,-1,-1
87,76,0,4,-1,-1
20,30,0,3,-1,-1
82,48,0,2,-1,-1
62,46,0,4,-1,-1
34,33,0,2,-1,-1
32,68,0,4,-1,-1
38,84,0,1,-1,-1
23,76,0,3,-1,-1
22,42,0,4,-1,-1
26,80,0,2,-1,-1
29,63,0,4,-1,-1
48,23,0,3,-1,-1
45,19,0,4,-1,-1
32,80,0,4,-1,-1
29,44,0,1,-1,-1
48,82,0,3,-1,-1
24,50,0,2,-1,-1
18,75,0,1,-1,-1
23,46,0,4,-1,-1
51,53,0,2,-1,-1
76,23,0,3,-1,-1
69,46,0,4,-1,-1
27,30,0,3,-1,-1
50,48,0,4,-1,-1
85,16,0,1,-1,-1
26,15,0,1,-1,-1
82,83,0,4,-1,-1
39,17,0,2,-1,-1
40,50,0,1,-1,-1
25,21,0,3,-1,-1
72,75,0,2,-1,-1
73,23,0,1,-1,-1
52,79,0,1,-1,-1
17,50,0,1,-1,-1
75,83,0,1,-1,-1
55,21,0,2,-1,-1
49,84,0,2,-1,-1
56,51,0,1,-1,-1
55,79,0,4,-1,-1
37,70,0,4,-1,-1
24,61,0,4,-1,-1
17,53,0,1,-1,-1
63,15,0,3,-1,-1
21,16,0,3,-1,-1
52,17,0,4,-1,-1
21,26,0,3,-1,-1
85,24,0,4,-1,-1
13,16,0,3,-1,-1
51,82,0,1,-1,-1
58,46,0,1,-1,-1
35,37,0,1,-1,-1
31,28,0,2,-1,-1
70,50,0,4,-1,-1
34,65,0,4,-1,-1
19,38,0,3,-1,-1
31,26,0,1,-1,-1
19,58,0,4,-1,-1
30,57,0,4,-1,-1
50,49,0,3,-1,-1
82,50,0,3,-1,-1
14,63,0,3,-1,-1
40,77,0,3,-1,-1
70,21,0,1,-1,-1
47,19,0,4,-1,-1
78,53,0,1,-1,-1
33,43,0,2,-1,-1
85,76,0,2,-1,-1
29,18,0,3,-1,-1
73,53,0,2,-1,-1
13,26,0,4,-1,-1
64,51,0,2,-1,-1
70,53,0,3,-1,-1
66,76,0,3,-1,-1
36,17,0,4,-1,-1
57,75,0,3,-1,-1
32,15,0,1,-1,-1
36,69,0,4,-1,-1
75,16,0,2,-1,-1
34,55,0,4,-1,-1
41,46,0,1,-1,-1
30,64,0,4,-1,-1
75,75,0,3,-1,-1
35,35,0,4,-1,-1
52,54,0,2,-1,-1
46,22,0,1,-1,-1
17,73,0,1,-1,-1
75,53,0,4,-1,-1
93,75,2,0,75,75
60,54,0,2,-1,-1
27,45,0,3,-1,-1
36,45,0,3,-1,-1
16,77,0,2,-1,-1
33,54,0,2,-1,-1
21,54,0,1,-1,-1
34,42,0,4,-1,-1
81,75,0,1,-1,-1
32,21,0,3,-1,-1
87,16,0,3,-1,-1
83,82,0,4,-1,-1
45,15,0,1,-1,-1
44,78,0,3,-1,-1
30,42,0,1,-1,-1
13,38,0,4,-1,-1
73,19,0,1,-1,-1
80,52,0,4,-1,-1
81,79,0,4,-1,-1
68,24,0,2,-1,-1
46,45,0,1,-1,-1
30,41,0,1,-1,-1
35,17,0,4,-1,-1
25,52,0,2,-1,-1
81,45,0,2,-1,-1
13,84,0,4,-1,-1
72,82,0,4,-1,-1
79,82,0,2,-1,-1
34,84,0,4,-1,-1
13,43,0,3,-1,-1
25,79,0,2,-1,-1
49,77,0,2,-1,-1
78,19,0,2,-1,-1
41,52,0,4,-1,-1
39,51,0,3,-1,-1
88,75,1,0,-1,-1
15,37,0,4,-1,-1
29,48,0,1,-1,-1
81,50,0,2,-1,-1
80,77,0,3,-1,-1
81,15,0,3,-1,-1
57,22,0,4,-1,-1
41,21,0,4,-1,-1
53,83,0,2,-1,-1
82,47,0,2,-1,-1
33,82,0,1,-1,-1
64,80,0,1,-1,-1
59,50,0,3,-1,-1
58,16,0,2,-1,-1
22,76,0,3,-1,-1
23,16,0,4,-1,-1
70,84,0,4,-1,-1
47,53,0,3,-1,-1
19,28,0,4,-1,-1
