92,80,2,0,75,75
67,77,0,3,-1,-1
11,74,1,0,13,73
47,52,0,4,-1,-1
80,46,0,1,-1,-1
49,58,1,0,49,57
8,45,2,0,25,45
93,56,2,0,45,55
77,21,0,3,-1,-1
49,79,0,3,-1,-1
46,79,0,1,-1,-1
81,47,0,1,-1,-1
35,83,0,2,-1,-1
42,20,0,4,-1,-1
84,80,0,4,-1,-1
75,15,0,1,-1,-1
15,77,0,4,-1,-1
84,76,0,2,-1,-1
22,40,0,2,-1,-1
89,47,1,4,82,47
98,53,2,4,45,55
57,83,0,4,-1,-1
75,47,0,1,-1,-1
38,15,0,1,-1,-1
22,28,0,1,-1,-1
86,53,1,0,82,52
76,54,0,1,-1,-1
87,48,1,0,82,47
48,58,1,0,49,58
81,81,0,2,-1,-1
17,70,0,3,-1,-1
4,45,2,2,25,45
84,16,0,3,-1,-1
77,82,0,4,-1,-1
87,78,0,1,-1,-1
57,15,0,2,-1,-1
91,53,2,0,45,55
76,78,0,1,-1,-1
14,54,0,1,-1,-1
66,23,0,3,-1,-1
76,23,0,2,-1,-1
5,25,2,0,25,25
79,46,0,1,-1,-1
62,53,0,2,-1,-1
64,20,0,1,-1,-1
76,46,0,2,-1,-1
15,17,0,3,-1,-1
56,78,0,1,-1,-1
76,53,0,1,-1,-1
15,15,0,2,-1,-1
58,77,0,2,-1,-1
94,63,2,0,45,55
72,48,0,3,-1,-1
14,61,0,2,-1,-1
84,47,1,1,80,47
86,24,0,1,-1,-1
79,23,0,1,-1,-1
9,45,2,0,25,45
60,78,0,1,-1,-1
77,20,0,1,-1,-1
23,21,0,4,-1,-1
33,81,0,4,-1,-1
86,79,0,1,-1,-1
79,76,0,3,-1,-1
24,22,0,4,-1,-1
19,86,1,3,17,84
77,47,0,4,-1,-1
81,19,0,3,-1,-1
97,54,2,0,45,55
73,50,0,2,-1,-1
33,32,0,3,-1,-1
27,27,0,4,-1,-1
92,76,2,0,75,75
68,18,0,4,-1,-1
89,48,1,3,82,47
80,51,0,3,-1,-1
98,55,2,0,45,55
93,54,2,0,45,55
95,55,2,0,45,55
2,75,2,0,25,75
75,76,0,3,-1,-1
81,17,0,3,-1,-1
70,53,0,1,-1,-1
74,21,0,3,-1,-1
31,24,0,1,-1,-1
5,75,2,0,25,75
92,64,2,0,45,55
19,69,0,2,-1,-1
17,72,0,2,-1,-1
20,54,0,2,-1,-1
79,82,0,4,-1,-1
91,54,2,0,45,55
18,76,0,3,-1,-1
49,45,0,1,-1,-1
82,45,0,2,-1,-1
27,20,0,2,-1,-1
78,17,0,2,-1,-1
83,15,0,3,-1,-1
24,64,0,2,-1,-1
55,20,0,1,-1,-1
69,78,0,1,-1,-1
8,75,2,0,25,75
13,47,0,4,-1,-1
81,80,0,2,-1,-1
57,24,0,4,-1,-1
13,76,0,1,-1,-1
49,24,0,1,-1,-1
69,15,0,2,-1,-1
69,22,0,3,-1,-1
20,21,0,4,-1,-1
60,75,0,1,-1,-1
7,75,2,0,25,75
98,61,2,3,45,55
70,46,0,1,-1,-1
6,45,2,0,25,45
13,53,0,3,-1,-1
24,45,0,4,-1,-1
92,54,2,0,45,55
44,16,0,1,-1,-1
47,75,0,3,-1,-1
13,62,0,3,-1,-1
67,54,0,1,-1,-1
12,85,1,0,17,84
86,48,1,3,80,47
6,25,2,0,25,25
19,78,0,2,-1,-1
71,45,0,1,-1,-1
72,79,0,3,-1,-1
15,74,0,3,-1,-1
47,17,0,1,-1,-1
26,77,0,3,-1,-1
54,54,0,3,-1,-1
83,81,0,4,-1,-1
11,42,1,3,13,42
76,18,0,2,-1,-1
43,17,0,4,-1,-1
90,54,2,0,45,55
61,51,0,1,-1,-1
66,15,0,1,-1,-1
86,80,0,1,-1,-1
23,62,0,3,-1,-1
77,16,0,1,-1,-1
77,76,0,4,-1,-1
84,48,1,3,80,47
91,55,2,0,45,55
63,17,0,3,-1,-1
99,59,2,3,45,55
97,55,2,0,45,55
72,22,0,3,-1,-1
64,81,0,3,-1,-1
47,16,0,1,-1,-1
19,45,0,3,-1,-1
43,23,0,1,-1,-1
1,26,2,0,25,25
17,16,0,4,-1,-1
67,22,0,1,-1,-1
21,45,0,4,-1,-1
68,16,0,3,-1,-1
60,54,0,1,-1,-1
28,77,0,4,-1,-1
73,17,0,1,-1,-1
83,47,1,0,82,47
66,76,0,4,-1,-1
44,76,0,1,-1,-1
74,75,0,2,-1,-1
85,49,1,0,82,47
35,76,0,3,-1,-1
34,57,0,3,-1,-1
83,79,0,4,-1,-1
99,63,2,3,45,55
58,79,0,1,-1,-1
19,73,0,2,-1,-1
21,24,0,4,-1,-1
97,61,2,3,45,55
11,44,1,0,14,42
15,69,0,3,-1,-1
20,60,0,3,-1,-1
96,54,2,0,45,55
29,17,0,2,-1,-1
9,26,2,0,25,25
